CodMunicipioIbge,codUFibge,SigUF,NomMunicipio,lon,lat,pop
3158607,31,MG,Santana do Deserto,-43.1723178337,-21.9496920444,3985
3158706,31,MG,Santana do Garambéu,-44.11087343,-21.6018318574,2494
3158805,31,MG,Santana do Jacaré,-45.1280485696,-20.9016774924,4847
3158904,31,MG,Santana do Manhuaçu,-41.9234974642,-20.1085461651,8660
3158953,31,MG,Santana do Paraíso,-42.552582949,-19.3690985236,36048
3159001,31,MG,Santana do Riacho,-43.7114593034,-19.1700918689,4334
3159100,31,MG,Santana dos Montes,-43.705998279,-20.7897348515,3753
3159209,31,MG,Santa Rita de Caldas,-46.3386257814,-22.0264354861,8900
3159308,31,MG,Santa Rita de Jacutinga,-44.1004418544,-22.1484611222,4843
3159357,31,MG,Santa Rita de Minas,-42.1317808369,-19.8752101702,7322
3159407,31,MG,Santa Rita de Ibitipoca,-43.9167605188,-21.5612300794,3380
3159506,31,MG,Santa Rita do Itueto,-41.3792782175,-19.3598130147,5426
3159605,31,MG,Santa Rita do Sapucaí,-45.7039881925,-22.2533298264,44226
3159704,31,MG,Santa Rosa da Serra,-45.9706644274,-19.532621138,3364
3159803,31,MG,Santa Vitória,-50.1234651115,-18.8439479826,19997
3159902,31,MG,Santo Antônio do Amparo,-44.9186749352,-20.9462485658,18697
3160009,31,MG,Santo Antônio do Aventureiro,-42.8116372461,-21.7558281759,3602
3160108,31,MG,Santo Antônio do Grama,-42.613898797,-20.3125002779,3861
3160207,31,MG,Santo Antônio do Itambé,-43.3037794095,-18.4689716455,3763
3160306,31,MG,Santo Antônio do Jacinto,-40.1753373252,-16.5376834097,11570
3160405,31,MG,Santo Antônio do Monte,-45.2939359191,-20.0872192489,28603
3160454,31,MG,Santo Antônio do Retiro,-42.6243765157,-15.3426335373,7316
3160504,31,MG,Santo Antônio do Rio Abaixo,-43.2530571824,-19.2256798038,1756
3160603,31,MG,Santo Hipólito,-44.2216982205,-18.28781019,3044
3160702,31,MG,Santos Dumont,-43.5537521653,-21.4575319947,46357
3160801,31,MG,São Bento Abade,-45.0753606267,-21.5790480165,5411
3160900,31,MG,São Brás do Suaçuí,-43.9526746479,-20.6265040685,3770
3160959,31,MG,São Domingos das Dores,-42.0095079969,-19.5294460673,5672
3161007,31,MG,São Domingos do Prata,-42.9603634004,-19.8710279004,17296
3161056,31,MG,São Félix de Minas,-41.4903528288,-18.5861055945,3354
3161106,31,MG,São Francisco,-44.8613127424,-15.9525638056,56625
3161205,31,MG,São Francisco de Paula,-44.9826306199,-20.7135317999,6512
3161304,31,MG,São Francisco de Sales,-49.7655663179,-19.8651143583,6309
3161403,31,MG,São Francisco do Glória,-42.2682205327,-20.7923014187,4758
3161502,31,MG,São Geraldo,-42.8376641332,-20.9208475279,12751
3161601,31,MG,São Geraldo da Piedade,-42.2891350679,-18.8440313419,3860
3161650,31,MG,São Geraldo do Baixio,-41.3636282369,-18.9188085164,4104
3161700,31,MG,São Gonçalo do Abaeté,-45.8342461504,-18.341112928,8527
3161809,31,MG,São Gonçalo do Pará,-44.8571889838,-19.9856847319,12776
3161908,31,MG,São Gonçalo do Rio Abaixo,-43.3480400193,-19.8318007018,11114
3162005,31,MG,São Gonçalo do Sapucaí,-45.5946377949,-21.8919051421,25670
3162104,31,MG,São Gotardo,-46.0531440401,-19.3127001913,36084
3162203,31,MG,São João Batista do Glória,-46.5034614693,-20.6390368456,7541
3162252,31,MG,São João da Lagoa,-44.3490885622,-16.8520551567,4949
3162302,31,MG,São João da Mata,-45.9265298076,-21.9348528245,2743
3162401,31,MG,São João da Ponte,-44.0089551085,-15.9245130655,25033
3162450,31,MG,São João das Missões,-44.0812622895,-14.8825334839,13232
3162500,31,MG,São João del-Rei,-44.2609727347,-21.1355089743,90897
3162559,31,MG,São João do Manhuaçu,-42.1521577505,-20.395499866,11785
3162575,31,MG,São João do Manteninha,-41.1587484426,-18.7278374866,5975
3162609,31,MG,São João do Oriente,-42.156459895,-19.3376661343,7393
3162658,31,MG,São João do Pacuí,-44.5295709891,-16.5383751446,4476
3162708,31,MG,São João do Paraíso,-42.0114224428,-15.3184380951,23797
3162807,31,MG,São João Evangelista,-42.7760481434,-18.5451868295,15761
3162906,31,MG,São João Nepomuceno,-43.0112857685,-21.5356970636,26530
3162922,31,MG,São Joaquim de Bicas,-44.2662730161,-20.0634684606,32696
3162948,31,MG,São José da Barra,-46.3193295709,-20.7220909662,7532
3162955,31,MG,São José da Lapa,-43.9599562982,-19.6986268215,24490
3163003,31,MG,São José da Safira,-42.1464105249,-18.3251174568,4291
3163102,31,MG,São José da Varginha,-44.561059733,-19.7048059868,5151
3163201,31,MG,São José do Alegre,-45.5301876075,-22.3290552486,4222
3163300,31,MG,São José do Divino,-41.3912087844,-18.483263322,3851
3163409,31,MG,São José do Goiabal,-42.7098601269,-19.927983217,5356
3163508,31,MG,São José do Jacuri,-42.6666267692,-18.2758107503,6409
3163607,31,MG,São José do Mantimento,-41.7490728164,-20.0059989819,2821
3163706,31,MG,São Lourenço,-45.0533731031,-22.1177686714,46539
3163805,31,MG,São Miguel do Anta,-42.7208990463,-20.7059175905,6949
3163904,31,MG,São Pedro da União,-46.6213268893,-21.1334584955,4563
3164001,31,MG,São Pedro dos Ferros,-42.5239009348,-20.1719098245,7634
3164100,31,MG,São Pedro do Suaçuí,-42.6002319397,-18.3655057595,5160
3164209,31,MG,São Romão,-45.0691351971,-16.3686392158,12713
3164308,31,MG,São Roque de Minas,-46.3689949346,-20.2506708115,7100
3164407,31,MG,São Sebastião da Bela Vista,-45.7547892089,-22.1550057868,5598
3164431,31,MG,São Sebastião da Vargem Alegre,-42.6386658919,-21.0738303381,3039
3164472,31,MG,São Sebastião do Anta,-41.9795988985,-19.5001070899,6697
3164506,31,MG,São Sebastião do Maranhão,-42.5657456967,-18.0913715113,9884
3164605,31,MG,São Sebastião do Oeste,-45.003133987,-20.2740951952,6948
3164704,31,MG,São Sebastião do Paraíso,-46.9864718256,-20.9180654486,71915
3164803,31,MG,São Sebastião do Rio Preto,-43.1747344223,-19.2857666703,1478
3164902,31,MG,São Sebastião do Rio Verde,-44.9777360534,-22.2150562279,2259
3165008,31,MG,São Tiago,-44.5039924427,-20.9009463499,10979
3165107,31,MG,São Tomás de Aquino,-47.0967829719,-20.784994387,6980
3165206,31,MG,São Tomé das Letras,-44.9870084546,-21.7207227802,7151
3165305,31,MG,São Vicente de Minas,-44.4546835036,-21.6974718375,7876
3165404,31,MG,Sapucaí-Mirim,-45.7409257376,-22.7515963809,7045
3165503,31,MG,Sardoá,-42.3661292229,-18.7832653469,6421
3165537,31,MG,Sarzedo,-44.1458673613,-20.0345349208,34050
3165552,31,MG,Setubinha,-42.1664383108,-17.5970190167,12493
3165560,31,MG,Sem-Peixe,-42.8419017302,-20.1025363692,2579
3165578,31,MG,Senador Amaral,-46.1802335938,-22.5887215666,5365
3165602,31,MG,Senador Cortes,-42.9443320994,-21.8025169575,2001
3165701,31,MG,Senador Firmino,-43.1041303933,-20.9180596003,7902
3165800,31,MG,Senador José Bento,-46.1794726958,-22.1666066777,1422
3165909,31,MG,Senador Modestino Gonçalves,-43.2229754715,-17.9460246708,4056
3166006,31,MG,Senhora de Oliveira,-43.337731994,-20.7938997632,5786
3166105,31,MG,Senhora do Porto,-43.0817557208,-18.89800802,3516
3166204,31,MG,Senhora dos Remédios,-43.5863819522,-21.0330829642,10474
3166303,31,MG,Sericita,-42.4820072656,-20.4715553545,7340
3166402,31,MG,Seritinga,-44.5214453518,-21.9113492777,1857
3166501,31,MG,Serra Azul de Minas,-43.1744593091,-18.362279725,4292
3166600,31,MG,Serra da Saudade,-45.7965895747,-19.4405622458,771
3166709,31,MG,Serra dos Aimorés,-40.2431685749,-17.7857470183,8725
3166808,31,MG,Serra do Salitre,-46.6921087262,-19.1117957635,11750
3166907,31,MG,Serrania,-46.0431449358,-21.546680652,7667
3166956,31,MG,Serranópolis de Minas,-42.8743863931,-15.8087837821,4836
3167004,31,MG,Serranos,-44.5067541647,-21.8887817979,1949
3167103,31,MG,Serro,-43.3886312681,-18.6044422453,20915
3167202,31,MG,Sete Lagoas,-44.2395946156,-19.4582874188,243950
3167301,31,MG,Silveirânia,-43.2178784698,-21.1646375385,2267
3167400,31,MG,Silvianópolis,-45.8324471456,-22.0279972639,6258
3167509,31,MG,Simão Pereira,-43.3149558126,-21.9648567892,2621
3167608,31,MG,Simonésia,-42.0038567487,-20.1220295974,19834
3167707,31,MG,Sobrália,-42.0986538397,-19.2355492879,5476
3167806,31,MG,Soledade de Minas,-45.041022642,-22.0592064058,6226
3167905,31,MG,Tabuleiro,-43.2456052646,-21.3575776594,3669
3168002,31,MG,Taiobeiras,-42.2279155456,-15.8115214377,34653
3168051,31,MG,Taparuba,-41.6158581306,-19.7614695843,3093
3168101,31,MG,Tapira,-46.8219153622,-19.9255792183,4890
3168200,31,MG,Tapiraí,-46.0185702098,-19.8858056069,1869
3168309,31,MG,Taquaraçu de Minas,-43.6871427897,-19.6738480484,4120
3168408,31,MG,Tarumirim,-42.0077345774,-19.2814948728,14280
3168507,31,MG,Teixeiras,-42.8626438044,-20.6490665251,11680
3168606,31,MG,Teófilo Otoni,-41.5096351658,-17.862539808,141269
3168705,31,MG,Timóteo,-42.6439423108,-19.5840503585,91268
3168804,31,MG,Tiradentes,-44.1726923811,-21.1070434368,8160
3168903,31,MG,Tiros,-45.9635510992,-19.0039173801,6369
3169000,31,MG,Tocantins,-43.0186995084,-21.175549526,16769
3169059,31,MG,Tocos do Moji,-46.0964468007,-22.3716455947,4117
3169109,31,MG,Toledo,-46.3789726565,-22.7433948081,6336
3169208,31,MG,Tombos,-42.0146816211,-20.9025892251,7683
3169307,31,MG,Três Corações,-45.2549368732,-21.6959657769,80561
3169356,31,MG,Três Marias,-45.2257352467,-18.205921224,33062
3169406,31,MG,Três Pontas,-45.515474797,-21.3687699217,57127
3169505,31,MG,Tumiritinga,-41.6379804794,-18.9766076612,6797
3169604,31,MG,Tupaciguara,-48.6937358802,-18.5993525644,25466
3169703,31,MG,Turmalina,-42.7304145448,-17.2864120943,20280
3169802,31,MG,Turvolândia,-45.7967357927,-21.8793890057,5099
3169901,31,MG,Ubá,-42.9367864644,-21.1185969515,117995
3170008,31,MG,Ubaí,-44.7870862055,-16.2974045209,12661
3170057,31,MG,Ubaporanga,-42.1092163271,-19.6413620049,12514
3170107,31,MG,Uberaba,-47.9836248956,-19.7135346071,340277
3170206,31,MG,Uberlândia,-48.2779501847,-18.9189986093,706597
3170305,31,MG,Umburatiba,-40.5726450205,-17.2536072103,2582
3170404,31,MG,Unaí,-46.8999565953,-16.3590084925,85461
3170438,31,MG,União de Minas,-50.3308029414,-19.5297366441,4265
3170479,31,MG,Uruana de Minas,-46.2562288734,-16.0600251971,3256
3170503,31,MG,Urucânia,-42.7412284517,-20.3508704157,10333
3170529,31,MG,Urucuia,-45.7370281844,-16.132091017,17470
3170578,31,MG,Vargem Alegre,-42.2998154823,-19.6007202041,6460
3170602,31,MG,Vargem Bonita,-46.3724569794,-20.3267766484,2143
3170651,31,MG,Vargem Grande do Rio Pardo,-42.3092908663,-15.4024006159,5045
3170701,31,MG,Varginha,-45.4318861443,-21.5570800391,137608
3170750,31,MG,Varjão de Minas,-46.0335015457,-18.3837044638,7235
3170800,31,MG,Várzea da Palma,-44.7303465827,-17.5975701771,40101
3170909,31,MG,Varzelândia,-44.0279481432,-15.7088710523,19290
3171006,31,MG,Vazante,-46.9019668858,-17.9910384302,20692
3171030,31,MG,Verdelândia,-43.6060222624,-15.5945423473,9527
3171071,31,MG,Veredinha,-42.73593024,-17.3939690803,5733
3171105,31,MG,Veríssimo,-48.3037105803,-19.6693578326,4090
3171154,31,MG,Vermelho Novo,-42.2683458174,-20.0347660883,4852
3171204,31,MG,Vespasiano,-43.9199151867,-19.6930304398,131849
3171303,31,MG,Viçosa,-42.8794773757,-20.752072007,79910
3171402,31,MG,Vieiras,-42.2458035423,-20.8653406932,3570
3171501,31,MG,Mathias Lobato,-41.9233604609,-18.5795889083,3157
3171600,31,MG,Virgem da Lapa,-42.3432810666,-16.802148857,13729
3171709,31,MG,Virgínia,-45.095425163,-22.3369720668,8652
3171808,31,MG,Virginópolis,-42.7148044703,-18.8251403925,10459
3171907,31,MG,Virgolândia,-42.3108100373,-18.4760617048,5303
3172004,31,MG,Visconde do Rio Branco,-42.839389391,-21.0119895771,43351
3172103,31,MG,Volta Grande,-42.5412849474,-21.7707111492,5270
3172202,31,MG,Wenceslau Braz,-45.3567739531,-22.5290130397,2543
3200102,32,ES,Afonso Cláudio,-41.1254597172,-20.0770400099,30326
3200136,32,ES,Águia Branca,-40.7366381674,-18.9873613695,9621
3200169,32,ES,Água Doce do Norte,-40.9764559119,-18.5455464913,10801
3200201,32,ES,Alegre,-41.5364883188,-20.7632651351,29869
3200300,32,ES,Alfredo Chaves,-40.7600496464,-20.6303475372,14670
3200359,32,ES,Alto Rio Novo,-41.0186843433,-19.0574996056,7911
3200409,32,ES,Anchieta,-40.6476589422,-20.8056132242,30285
3200508,32,ES,Apiacá,-41.5633797609,-21.1564478853,7542
3200607,32,ES,Aracruz,-40.2762233764,-19.8232777404,104942
3200706,32,ES,Atilio Vivacqua,-41.1912419095,-20.9158966202,12270
3200805,32,ES,Baixo Guandu,-41.0120677359,-19.5142461286,31263
3200904,32,ES,Barra de São Francisco,-40.890398624,-18.7590890533,45301
3201001,32,ES,Boa Esperança,-40.3029556431,-18.5387151622,15146
3201100,32,ES,Bom Jesus do Norte,-41.6758105078,-21.1293417884,9988
3201159,32,ES,Brejetuba,-41.2896765285,-20.1570341862,12450
3201209,32,ES,Cachoeiro de Itapemirim,-41.1119188104,-20.8501123497,212172
3201308,32,ES,Cariacica,-40.3905591047,-20.2946777965,386495
3201407,32,ES,Castelo,-41.202212704,-20.6020650861,37956
3201506,32,ES,Colatina,-40.630317554,-19.5362700836,124283
3201605,32,ES,Conceição da Barra,-39.7274744194,-18.5984623009,31479
3201704,32,ES,Conceição do Castelo,-41.2453480412,-20.3655811138,12887
3201803,32,ES,Divino de São Lourenço,-41.6799763283,-20.6204706519,4236
3201902,32,ES,Domingos Martins,-40.6593963546,-20.3642385224,34120
3202009,32,ES,Dores do Rio Preto,-41.8495773625,-20.6928939053,6793
3202108,32,ES,Ecoporanga,-40.8300811593,-18.3752523795,22748
3202207,32,ES,Fundão,-40.403765444,-19.9334471177,22379
3202256,32,ES,Governador Lindenberg,-40.4577660614,-19.2528074444,13047
3202306,32,ES,Guaçuí,-41.6794962927,-20.7753378053,31372
3202405,32,ES,Guarapari,-40.4950210195,-20.6659745796,128504
3202454,32,ES,Ibatiba,-41.5072079995,-20.2340203463,26762
3202504,32,ES,Ibiraçu,-40.3716661789,-19.8318799981,12701
3202553,32,ES,Ibitirama,-41.6594124009,-20.5387309666,8830
3202603,32,ES,Iconha,-40.8112210453,-20.7971447539,14083
3202652,32,ES,Irupi,-41.6475278615,-20.3485970393,13672
3202702,32,ES,Itaguaçu,-40.8565984866,-19.8025077112,13982
3202801,32,ES,Itapemirim,-40.8361451168,-21.0110996273,34957
3202900,32,ES,Itarana,-40.8797910822,-19.872348006,10433
3203007,32,ES,Iúna,-41.5328886935,-20.3485995138,29417
3203056,32,ES,Jaguaré,-40.0861409924,-18.9004359095,31589
3203106,32,ES,Jerônimo Monteiro,-41.4029345745,-20.7976978983,12336
3203130,32,ES,João Neiva,-40.3808804853,-19.7529585989,16774
3203163,32,ES,Laranja da Terra,-41.0552443545,-19.8986934504,10919
3203205,32,ES,Linhares,-40.0653057987,-19.3981059345,179755
3203304,32,ES,Mantenópolis,-41.1177374788,-18.8611789662,15653
3203320,32,ES,Marataízes,-40.8301872857,-21.0429962753,39259
3203346,32,ES,Marechal Floriano,-40.6803834329,-20.426708592,17141
3203353,32,ES,Marilândia,-40.5509510036,-19.4128127578,13091
3203403,32,ES,Mimoso do Sul,-41.3644252659,-21.0653735082,26079
3203502,32,ES,Montanha,-40.3634208796,-18.1268566472,18954
3203601,32,ES,Mucurici,-40.5179268365,-18.0972363796,5468
3203700,32,ES,Muniz Freire,-41.4175137804,-20.4565455935,17176
3203809,32,ES,Muqui,-41.3462139984,-20.9536923095,15602
3203908,32,ES,Nova Venécia,-40.401547877,-18.7129060016,50751
3204005,32,ES,Pancas,-40.8560031007,-19.2244197861,23426
3204054,32,ES,Pedro Canário,-39.9549369519,-18.2971915039,26575
3204104,32,ES,Pinheiros,-40.2177280802,-18.4133233436,27601
3204203,32,ES,Piúma,-40.7279809404,-20.8376088997,22388
3204252,32,ES,Ponto Belo,-40.5381337771,-18.1291260855,8016
3204302,32,ES,Presidente Kennedy,-41.0518956306,-21.1001484085,11741
3204351,32,ES,Rio Bananal,-40.3224784283,-19.2770864859,19398
3204401,32,ES,Rio Novo do Sul,-40.9362283555,-20.8645861497,11630
3204500,32,ES,Santa Leopoldina,-40.5332096123,-20.0988906925,12171
3204559,32,ES,Santa Maria de Jetibá,-40.7416178006,-20.0288140582,41588
3204609,32,ES,Santa Teresa,-40.5989977217,-19.9377143169,23853
3204658,32,ES,São Domingos do Norte,-40.6218777327,-19.14816851,8735
3204708,32,ES,São Gabriel da Palha,-40.5295995076,-19.0219647532,39085
3204807,32,ES,São José do Calçado,-41.6560878498,-21.0261302467,10536
3204906,32,ES,São Mateus,-39.8582005956,-18.7184469679,134629
3204955,32,ES,São Roque do Canaã,-40.6431387555,-19.7253072048,12602
3205002,32,ES,Serra,-40.2752170367,-20.1567698424,536765
3205010,32,ES,Sooretama,-40.0964908071,-19.1919496279,31278
3205036,32,ES,Vargem Alta,-41.0071483602,-20.6716781988,21778
3205069,32,ES,Venda Nova do Imigrante,-41.1290532111,-20.3315181774,26204
3205101,32,ES,Viana,-40.4956243355,-20.3908625112,80735
3205150,32,ES,Vila Pavão,-40.6024114108,-18.6208034523,9280
3205176,32,ES,Vila Valério,-40.3905897774,-18.9936174389,14065
3205200,32,ES,Vila Velha,-40.2939566369,-20.3383741042,508655
3205309,32,ES,Vitória,-40.3222087267,-20.3201537929,369534
3300100,33,RJ,Angra dos Reis,-44.3196272623,-23.0091159353,210171
3300159,33,RJ,Aperibé,-42.1049166541,-21.6194217698,12036
3300209,33,RJ,Araruama,-42.3410960232,-22.8774383874,136109
3300225,33,RJ,Areal,-43.1010698052,-22.2369120036,12763
3300233,33,RJ,Armação dos Búzios,-41.8877494681,-22.7577637929,35060
3300258,33,RJ,Arraial do Cabo,-42.0283359676,-22.9676382776,30827
3300308,33,RJ,Barra do Piraí,-43.8284524538,-22.4695962921,101139
3300407,33,RJ,Barra Mansa,-44.1724313737,-22.5453011339,185237
3300456,33,RJ,Belford Roxo,-43.3996249708,-22.7645559675,515239
3300506,33,RJ,Bom Jardim,-42.4172114823,-22.1533052283,27779
3300605,33,RJ,Bom Jesus do Itabapoana,-41.677679795,-21.1344974419,37306
3300704,33,RJ,Cabo Frio,-42.0200748019,-22.8807646671,234077
3300803,33,RJ,Cachoeiras de Macacu,-42.6631643573,-22.4675708722,59652
3300902,33,RJ,Cambuci,-41.9086360047,-21.5772767097,15521
3300936,33,RJ,Carapebus,-41.6640105959,-22.1825947274,16859
3300951,33,RJ,Comendador Levy Gasparian,-43.2172237156,-22.0333589384,8590
3301009,33,RJ,Campos dos Goytacazes,-41.3304764919,-21.7518986321,514643
3301108,33,RJ,Cantagalo,-42.365977599,-21.9818398588,20163
3301157,33,RJ,Cardoso Moreira,-41.6132963462,-21.4961573567,12818
3301207,33,RJ,Carmo,-42.6097176407,-21.9293117801,19161
3301306,33,RJ,Casimiro de Abreu,-42.2042105444,-22.4795365026,45864
3301405,33,RJ,Conceição de Macabu,-41.8677585057,-22.0878715265,23561
3301504,33,RJ,Cordeiro,-42.3630305379,-22.0277765631,22152
3301603,33,RJ,Duas Barras,-42.5150976315,-22.0589060899,11563
3301702,33,RJ,Duque de Caxias,-43.3098880717,-22.7852532497,929449
3301801,33,RJ,Engenheiro Paulo de Frontin,-43.679476829,-22.5436846647,14138
3301850,33,RJ,Guapimirim,-42.9783297043,-22.5195957941,62225
3301876,33,RJ,Iguaba Grande,-42.2221245423,-22.8390569837,29344
3301900,33,RJ,Itaboraí,-42.8603434262,-22.7458630174,244416
3302007,33,RJ,Itaguaí,-43.7750406349,-22.8712507684,136547
3302056,33,RJ,Italva,-41.6909647605,-21.425103278,15387
3302106,33,RJ,Itaocara,-42.0777295246,-21.6705026733,23211
3302205,33,RJ,Itaperuna,-41.8862031767,-21.2105910848,104354
3302254,33,RJ,Itatiaia,-44.5627719942,-22.4970145997,32312
3302270,33,RJ,Japeri,-43.653785801,-22.6448185711,106296
3302304,33,RJ,Laje do Muriaé,-42.1311744192,-21.2057208352,7298
3302403,33,RJ,Macaé,-41.7750642855,-22.3687049744,266136
3302452,33,RJ,Macuco,-42.2570738797,-21.9902295051,5646
3302502,33,RJ,Magé,-43.0402461327,-22.6543487574,247741
3302601,33,RJ,Mangaratiba,-44.0411265454,-22.9617119412,45941
3302700,33,RJ,Maricá,-42.8198241148,-22.9169553374,167668
3302809,33,RJ,Mendes,-43.7214868877,-22.5174226019,18681
3302858,33,RJ,Mesquita,-43.4292237631,-22.7680879226,177016
3302908,33,RJ,Miguel Pereira,-43.4746761215,-22.4554266084,25622
3303005,33,RJ,Miracema,-42.1984114072,-21.4111632992,27134
3303104,33,RJ,Natividade,-41.9764403133,-21.043756989,15305
3303203,33,RJ,Nilópolis,-43.4166099809,-22.8075142239,162893
3303302,33,RJ,Niterói,-43.0758231673,-22.8964523851,516981
3303401,33,RJ,Nova Friburgo,-42.532771263,-22.2864614592,191664
3303500,33,RJ,Nova Iguaçu,-43.4503453299,-22.7598348263,825388
3303609,33,RJ,Paracambi,-43.709384563,-22.6097271621,53093
3303708,33,RJ,Paraíba do Sul,-43.2895444648,-22.1619815422,44741
3303807,33,RJ,Paraty,-44.710858502,-23.2194136073,44175
3303856,33,RJ,Paty do Alferes,-43.4248709167,-22.4274146332,27942
3303906,33,RJ,Petrópolis,-43.1773365767,-22.510598612,307144
3303955,33,RJ,Pinheiral,-44.000354557,-22.5156739858,25563
3304003,33,RJ,Piraí,-43.8993511858,-22.6287569098,29802
3304102,33,RJ,Porciúncula,-42.0401563585,-20.962607627,19068
3304110,33,RJ,Porto Real,-44.296900735,-22.4329484238,20254
3304128,33,RJ,Quatis,-44.2627113016,-22.4099186617,14562
3304144,33,RJ,Queimados,-43.5556695471,-22.7174304901,152311
3304151,33,RJ,Quissamã,-41.4725094001,-22.1066401655,25535
3304201,33,RJ,Resende,-44.4436134229,-22.4711835861,133244
3304300,33,RJ,Rio Bonito,-42.6259978412,-22.7112715026,60930
3304409,33,RJ,Rio Claro,-44.1394056377,-22.731726834,18677
3304508,33,RJ,Rio das Flores,-43.5764329481,-22.1718622438,9401
3304524,33,RJ,Rio das Ostras,-41.9369671272,-22.5239411858,159529
3304557,33,RJ,Rio de Janeiro,-43.227875125,-22.8766521182,6775561
3304607,33,RJ,Santa Maria Madalena,-42.0144449928,-21.9660944707,10380
3304706,33,RJ,Santo Antônio de Pádua,-42.1779115575,-21.5359771209,42705
3304755,33,RJ,São Francisco de Itabapoana,-41.1177197286,-21.4801381323,42214
3304805,33,RJ,São Fidélis,-41.7555923123,-21.6436265466,38749
3304904,33,RJ,São Gonçalo,-43.032335062,-22.829547313,1098357
3305000,33,RJ,São João da Barra,-41.0503481455,-21.6404577524,36731
3305109,33,RJ,São João de Meriti,-43.371884603,-22.8023308086,473385
3305133,33,RJ,São José de Ubá,-41.9412319414,-21.3602211098,7240
3305158,33,RJ,São José do Vale do Rio Preto,-42.9233683013,-22.1497395105,22032
3305208,33,RJ,São Pedro da Aldeia,-42.1035286702,-22.8372031948,107556
3305307,33,RJ,São Sebastião do Alto,-42.1302196785,-21.9544634109,9416
3305406,33,RJ,Sapucaia,-42.9141753605,-21.9939558652,18270
3305505,33,RJ,Saquarema,-42.49669405,-22.931127416,91938
3305554,33,RJ,Seropédica,-43.7019252212,-22.743011068,83841
3305604,33,RJ,Silva Jardim,-42.3898259274,-22.6543301984,21775
3305703,33,RJ,Sumidouro,-42.6786255811,-22.0506694108,15709
3305752,33,RJ,Tanguá,-42.7211719484,-22.7339374343,34898
3305802,33,RJ,Teresópolis,-42.9629567139,-22.4090049456,185820
3305901,33,RJ,Trajano de Moraes,-42.0548152486,-22.0613797048,10653
3306008,33,RJ,Três Rios,-43.2116094443,-22.117448001,82468
3306107,33,RJ,Valença,-43.7048436783,-22.2447194312,77202
3306156,33,RJ,Varre-Sai,-41.8632953883,-20.9292976639,11208
3306206,33,RJ,Vassouras,-43.6638740245,-22.409007573,37262
3306305,33,RJ,Volta Redonda,-44.0935218847,-22.5099676008,274925
3500105,35,SP,Adamantina,-51.0733647496,-21.68831148,35153
3500204,35,SP,Adolfo,-49.6497214256,-21.2327297773,3545
3500303,35,SP,Aguaí,-46.9796931093,-22.059684,36981
3500402,35,SP,Águas da Prata,-46.7167667096,-21.934829,8262
3500501,35,SP,Águas de Lindóia,-46.6317788359,-22.4738220362,18908
3500550,35,SP,Águas de Santa Bárbara,-49.2386077671,-22.8691494094,6142
3500600,35,SP,Águas de São Pedro,-47.883974741,-22.5973395539,3588
3500709,35,SP,Agudos,-48.9901562879,-22.474037,37582
3500758,35,SP,Alambari,-47.8935883872,-23.5538988927,6231
3500808,35,SP,Alfredo Marcondes,-51.4129380665,-21.9527411236,4201
3500907,35,SP,Altair,-49.0601107542,-20.5233048816,4211
3501004,35,SP,Altinópolis,-47.3732802929,-21.0245826446,16221
3501103,35,SP,Alto Alegre,-50.1635967961,-21.5816894572,4078
3501152,35,SP,Alumínio,-47.2590569185,-23.5333730478,18903
3501202,35,SP,Álvares Florence,-49.9111848125,-20.3198762474,3616
3501301,35,SP,Álvares Machado,-51.468797273,-22.077778995,25078
3501400,35,SP,Álvaro de Carvalho,-49.7206090203,-22.076374634,5320
3501509,35,SP,Alvinlândia,-49.7630330294,-22.4450101516,3251
3501608,35,SP,Americana,-47.3303629264,-22.7408835,244370
3501707,35,SP,Américo Brasiliense,-48.1066045618,-21.7300365,41545
3501806,35,SP,Américo de Campos,-49.7270268374,-20.2964019436,5993
3501905,35,SP,Amparo,-46.7650856905,-22.6993886263,73145
3502002,35,SP,Analândia,-47.6607664159,-22.1287854993,5115
3502101,35,SP,Andradina,-51.3788477948,-20.901463515,57245
3502200,35,SP,Angatuba,-48.4067596165,-23.483987,25724
3502309,35,SP,Anhembi,-48.1269268306,-22.7863209396,6911
3502408,35,SP,Anhumas,-51.3860744233,-22.2932371758,4172
3502507,35,SP,Aparecida,-45.2294293381,-22.848154,36211
3502606,35,SP,Aparecida d'Oeste,-50.8856157062,-20.4508453725,4122
3502705,35,SP,Apiaí,-48.8486599046,-24.513316,24081
3502754,35,SP,Araçariguama,-47.0715476362,-23.4300408482,23343
3502804,35,SP,Araçatuba,-50.4392260728,-21.205476,199210
3502903,35,SP,Araçoiaba da Serra,-47.5872429386,-23.5073197972,35389
3503000,35,SP,Aramina,-47.786013041,-20.0899442071,5689
3503109,35,SP,Arandu,-49.0509758715,-23.1334071156,6373
3503158,35,SP,Arapeí,-44.4481065568,-22.6747987233,2452
3503208,35,SP,Araraquara,-48.1744399375,-21.7903595,240542
3503307,35,SP,Araras,-47.3858295275,-22.3570865197,136739
3503356,35,SP,Arco-Íris,-50.4649108683,-21.773914025,1755
3503406,35,SP,Arealva,-48.9204148014,-22.0247674993,8665
3503505,35,SP,Areias,-44.6994320051,-22.5821938859,3906
3503604,35,SP,Areiópolis,-48.6655945585,-22.6739404492,11186
3503703,35,SP,Ariranha,-48.7883365641,-21.1861274429,9851
